1.512218799040837336e+00,8.874220219791645325e-01,1.516708027057746211e+00,3.745727552601081367e-01
1.507943816037165652e+00,1.788555919509541292e-01,1.507209138677565452e+00,4.904758566346437143e-01
1.520797483272809503e+00,3.352992341542113119e-01,1.724834294291859083e+00,3.690873335921635578e-01
1.512342646926174483e+00,-3.744602981934701535e-01,1.719032876501007001e+00,5.193847125787850461e-01
1.504870942607622553e+00,1.739501967399188498e-01,1.719032876501007001e+00,5.162483831326787342e-01
1.515005256022346369e+00,8.814562967679041572e-01,1.724834294291859083e+00,3.523951970032868086e-01
1.506145556270981123e+00,-3.772590785375028455e-01,1.507209138677565452e+00,5.705530520761002977e-01
1.527862408634282687e+00,3.330983816172551903e-01,1.516708027057746211e+00,3.113721395710540851e-01
1.515326117223504188e+00,4.867276990186523156e-01,1.027489751217045999e+00,-4.400384996654567449e-02
1.506345671455025848e+00,-3.444724449994117088e-01,1.058796208773100656e+00,4.513292837940062474e-02
1.528833223322865420e+00,1.456257028255065755e+00,1.710976749336573954e+00,1.440985026127773461e+00
1.515730501689076082e+00,6.381967953205212041e-01,1.732890421456292129e+00,1.592901635363878743e+00
1.510841378071987595e+00,9.930072162789587153e-01,1.732890421456292129e+00,1.588822686629521197e+00
1.525601312697740575e+00,1.807552896288047162e+00,1.710976749336573954e+00,1.423722079756963854e+00
1.501978852255686947e+00,-6.976426010670329081e-01,1.058796208773100656e+00,1.248495848043314344e-01
1.528423440052301796e+00,1.373554274703606137e-01,1.027489751217045999e+00,-1.080526587423776413e-01
1.461274548552752073e+00,-1.423158108122523657e+01,8.178216311228814206e-01,-2.124040173346697369e+00
1.453850497354047366e+00,-1.328011086145054875e+01,8.661365482178848829e-01,-1.885211826818401493e+00
1.533399045212211487e+00,4.191599483291754691e-01,1.705163736591099211e+00,1.397373229037282893e+00
1.515964344698710109e+00,-2.647220968707131306e-01,1.738703434201766873e+00,1.799599806992935092e+00
1.514307664809944720e+00,3.360731273157560040e-01,1.738703434201766873e+00,1.745036723215986241e+00
1.533363379961167228e+00,1.012600661741199781e+00,1.705163736591099211e+00,1.330303130807286349e+00
1.447442439585901131e+00,-1.350926986230011373e+01,8.661365482178848829e-01,-1.797282000378180644e+00
1.471270042658664012e+00,-1.479117608970996756e+01,8.178216311228814206e-01,-2.140865288313493320e+00
1.333535113587524856e+00,-2.418972148948628842e+01,6.571254268753952132e-01,-1.524080097233756259e+00
1.337180771078019470e+00,-2.192220473998328245e+01,7.185639296261812081e-01,-1.406641948349669047e+00
1.533540700177695282e+00,-8.164706758055029212e-02,1.700653436879870473e+00,1.417947661390691394e+00
1.512159822089566230e+00,-7.621392613445556741e-01,1.743213733912995611e+00,1.944439813092757818e+00
1.514429302263603727e+00,-1.430565120542834912e-01,1.743213733912995611e+00,1.850761808633422767e+00
1.537375348939270969e+00,5.275026013388712798e-01,1.700653436879870473e+00,1.312562473443235067e+00
1.330302747633934191e+00,-2.179941944145220845e+01,7.185639296261812081e-01,-1.353220220139416563e+00
1.340240275957148119e+00,-2.463425171873524988e+01,6.571254268753952132e-01,-1.520901480281548368e+00
1.167639851313395871e+00,-2.790023782543456221e+01,5.865605540837510734e-01,-9.369322411767941894e-01
1.187656157285341907e+00,-2.518025037109624265e+01,6.591234853861691612e-01,-9.189763142408372554e-01
1.532535846040600225e+00,-7.012630463174995832e-02,1.696809365593099361e+00,1.395970847972896722e+00
1.506776043564755252e+00,-8.674066159960158728e-01,1.747057805199766722e+00,2.044286950255816748e+00
1.512401957730987734e+00,-4.195577798503684619e-01,1.747057805199766722e+00,1.939874970315593972e+00
1.539663069699116704e+00,3.676429144191051268e-01,1.696809365593099361e+00,1.280450286190199627e+00
1.182489122120397917e+00,-2.476571353903456441e+01,6.591234853861691612e-01,-9.186375918050311284e-01
1.172368330306613027e+00,-2.810373254780973440e+01,5.865605540837510734e-01,-9.460134378921526421e-01
1.007186755693568081e+00,-2.470942429804344798e+01,5.544882826984379731e-01,-4.853658080045101797e-01
1.042871508502166256e+00,-2.238393559986488413e+01,6.911957567714822614e-01,-4.684244161993574851e-01
1.533178849623574758e+00,2.886884064013224283e-01,1.696047475806479854e+00,1.319273543113772318e+00
1.502119030433536118e+00,-6.614176466723886705e-01,1.747819694986386230e+00,2.092470493159447109e+00
1.509557508201418097e+00,-4.802953750533687227e-01,1.747819694986386230e+00,2.004624275269301314e+00
1.542065879365378533e+00,4.624962845348459251e-01,1.696047475806479854e+00,1.220464246389600049e+00
1.040325035947275323e+00,-2.195065790373859826e+01,6.911957567714822614e-01,-4.985219266972283902e-01
1.011178477076106974e+00,-2.477925207724493717e+01,5.544882826984379731e-01,-5.082025103472227467e-01
8.782346544077652695e-01,-1.895171395778763213e+01,5.460821679686889141e-01,-3.518591733125498444e-01
9.342871435707511552e-01,-1.525765852307109327e+01,6.996018715012313205e-01,-1.114285751976202415e-01
1.535982470905546959e+00,5.983185796424459468e-01,1.693304263432007239e+00,1.250947353868589795e+00
1.499045422207974321e+00,-4.106724708648368249e-01,1.750562907360858844e+00,2.093320670000669015e+00
1.507149115220153046e+00,-3.661914774895018709e-01,1.750562907360858844e+00,2.018300540297430334e+00
1.545496502530327776e+00,6.375783336567577564e-01,1.693304263432007239e+00,1.165018556363071500e+00
9.335683642205387933e-01,-1.501735698561483900e+01,6.996018715012313205e-01,-1.358654505565816684e-01
8.815973872267114375e-01,-1.905233238924241945e+01,5.460821679686889141e-01,-3.673624465746425094e-01
7.833750178427907329e-01,-1.368415623120974445e+01,5.377536177236196258e-01,-2.757322434399976929e-01
8.627876793338594696e-01,-9.902505107138347640e+00,7.079304217463006088e-01,-1.134406473560221756e-01
1.540237117909037945e+00,7.764695005998216715e-01,1.690807540807994558e+00,1.169736439329982280e+00
1.497111991534241460e+00,-2.709032817440442109e-01,1.753059629984871526e+00,2.113138614555761574e+00
1.505126282899684753e+00,-3.286460984836696575e-01,1.753059629984871526e+00,2.052017708826125997e+00
1.549638437390819856e+00,7.159240455349462628e-01,1.690807540807994558e+00,1.097609358181548034e+00
8.629920112814195576e-01,-9.794486312312821852e+00,7.079304217463006088e-01,-1.294713527117588581e-01
7.860970310202082256e-01,-1.378615255970680131e+01,5.377536177236196258e-01,-2.860437796237836339e-01
7.147086383263767662e-01,-9.946222466912209015e+00,5.297298207186713626e-01,-2.396134694595103976e-01
8.168038315533224791e-01,-6.358441677606451847e+00,7.159542187512488720e-01,-1.068279557757153692e-01
1.545060278112714292e+00,8.181683235623120609e-01,1.688479855982791600e+00,1.102501921672396579e+00
1.495650522729251364e+00,-2.299604956502836473e-01,1.755387314810074484e+00,2.139262545795678871e+00
1.503199559865546764e+00,-3.234490816005370917e-01,1.755387314810074484e+00,2.087321759166196777e+00
1.553984233814080351e+00,7.233055015670208920e-01,1.688479855982791600e+00,1.039467508836103171e+00
8.173026159848650884e-01,-6.335087250901619171e+00,7.159542187512488720e-01,-1.145630772657614121e-01
7.167800425808494857e-01,-1.004816562756314013e+01,5.297298207186713626e-01,-2.444553102624102137e-01
6.641214901283151173e-01,-7.386314976646591646e+00,5.221496604301847366e-01,-2.047901068874712349e-01
7.875788253176058129e-01,-4.022735719354296080e+00,7.235343790397354979e-01,-8.963399699347569805e-02
1.549815255936583647e+00,7.745124066420860931e-01,1.686269420995890611e+00,1.047977269117225774e+00
1.494215808238003929e+00,-2.470489306419572095e-01,1.757597749796975473e+00,2.171176038348328952e+00
1.501261397439762391e+00,-3.281113014296663799e-01,1.757597749796975473e+00,2.122791930539036365e+00
1.558228004920597209e+00,6.923079961745963740e-01,1.686269420995890611e+00,9.885124337055748445e-01
7.880242948603450870e-01,-4.041282163845413500e+00,7.235343790397354979e-01,-9.141837269603660110e-02
6.655808703845869090e-01,-7.478376993874300105e+00,5.221496604301847366e-01,-2.056077389696205071e-01
6.260301097666808312e-01,-5.601616629911073453e+00,5.151133552305826591e-01,-1.728707329334888132e-01
7.695014527785455360e-01,-2.455198411775788792e+00,7.305706842393375755e-01,-7.198793138867186359e-02
1.554124030148654745e+00,6.813737293855537391e-01,1.684138733655830888e+00,1.004354159800038060e+00
1.492559309879192053e+00,-2.957276131663690855e-01,1.759728437137035195e+00,2.208001000169917294e+00
1.499280468093485252e+00,-3.355678184386023943e-01,1.759728437137035195e+00,2.158059019975472115e+00
1.562202169995630996e+00,6.395460572494098273e-01,1.684138733655830888e+00,9.434908284247058852e-01
7.697442515604984159e-01,-2.489504807490663829e+00,7.305706842393375755e-01,-6.992425195435508778e-02
6.269604095332298455e-01,-5.678660911887432050e+00,5.151133552305826591e-01,-1.710468438914858613e-01
5.967793630438623653e-01,-4.327088371668706301e+00,5.086554753112284555e-01,-1.460915905130380776e-01
7.589424927102940144e-01,-1.393451606836522805e+00,7.370285641586917791e-01,-5.803881210140453273e-02
1.557767435609507034e+00,5.594876240621655672e-01,1.682063585978375020e+00,9.704888312831707609e-01
1.490545893663744570e+00,-3.615783555205993594e-01,1.761803584814491064e+00,2.249304386693389279e+00
1.497260558287943022e+00,-3.407188143194570529e-01,1.761803584814491064e+00,2.192791902648296709e+00
1.565820131433913298e+00,5.764767367427681144e-01,1.682063585978375020e+00,9.034067652618078537e-01
7.589413251075513012e-01,-1.430373194038743856e+00,7.370285641586917791e-01,-5.350721530426458955e-02
5.972760591136578867e-01,-4.388738839804999792e+00,5.086554753112284555e-01,-1.425209633011678689e-01
5.739248536788645882e-01,-3.398137824203812496e+00,5.027726947838822014e-01,-1.246209257587743285e-01
7.534654823100417342e-01,-6.763094053002052242e-01,7.429113446860380332e-01,-4.821255226309288655e-02
1.560619957043130723e+00,4.220756530790075178e-01,1.680028183139833375e+00,9.456051679817349953e-01
1.488104206897213455e+00,-4.356520392077087855e-01,1.763838987653032708e+00,2.294780920283148173e+00
1.495219502053122707e+00,-3.428596183610297388e-01,1.763838987653032708e+00,2.226887895225932557e+00
1.569039773173704022e+00,5.082299209521023986e-01,1.680028183139833375e+00,8.677199255242761256e-01
7.532302116134367287e-01,-7.097386116226553909e-01,7.429113446860380332e-01,-4.209212274618791272e-02
5.740775071972784582e-01,-3.445840155842855079e+00,5.027726947838822014e-01,-1.198834737112344367e-01
5.557852830370719754e-01,-2.709295502506208209e+00,5.021279587492781804e-01,-1.077418515846285396e-01
7.513914502632199621e-01,-1.983996600110622122e-01,7.529261962979270084e-01,-4.172004923308793300e-02
1.562628758697192088e+00,2.797464382312362385e-01,1.678021912903167934e+00,9.287100748877893386e-01
1.485211786178176174e+00,-5.110724506148653923e-01,1.765845257889698150e+00,2.343888752429672095e+00
1.493170877299526245e+00,-3.433261456017060453e-01,1.765845257889698150e+00,2.260496719743454008e+00
1.571840022000514647e+00,4.374811214077753974e-01,1.678021912903167934e+00,8.361325852712061524e-01
7.509565755107879825e-01,-2.254172485769476986e-01,7.529261962979270084e-01,-3.468035871614797566e-02
5.556741493662666898e-01,-2.744675501016012653e+00,5.021279587492781804e-01,-1.023119421308980315e-01
5.421000694905453443e-01,-2.002853669090638888e+00,5.616859340260212941e-01,-8.500104440947836570e-02
7.523654971655515666e-01,2.885396784618853294e-01,8.221064999228208103e-01,-2.534508217872726010e-02
1.563809626664562025e+00,1.429426236215181056e-01,1.676037811947167278e+00,9.183144026734507692e-01
1.481899784210150228e+00,-5.790650047659591237e-01,1.767829358845698806e+00,2.395414189507125258e+00
1.491138603654648787e+00,-3.394125715616547190e-01,1.767829358845698806e+00,2.293220813112099243e+00
1.574226991439868106e+00,3.689032220936825368e-01,1.676037811947167278e+00,8.079566374596679479e-01
7.517774058961994577e-01,2.686991943275410244e-01,8.221064999228208103e-01,-1.790821972074480711e-02
5.417964967451796010e-01,-2.027969163137512520e+00,5.616859340260212941e-01,-7.925016590278491369e-02
5.438560724972748561e-01,9.295922574784083459e-01,6.207012845119058708e-01,5.173262415163376593e-02
7.661559534561830365e-01,2.884173058873383155e+00,8.897861911710912564e-01,1.382638556481916858e-01
1.564444456354443957e+00,5.734014508691442913e-02,1.674071276367194550e+00,9.065281325946176194e-01
1.478506886190826153e+00,-5.817755137391626974e-01,1.769795894425671534e+00,2.439918062284252009e+00
1.489368164461815525e+00,-2.831615637872832991e-01,1.769795894425671534e+00,2.317839172786908097e+00
1.576391559405083242e+00,3.389192809957575214e-01,1.674071276367194550e+00,7.774170622832857758e-01
7.654818169726477217e-01,2.868531446751861669e+00,8.897861911710912564e-01,1.455922025205990122e-01
5.434374657936482667e-01,9.093101490974487833e-01,6.207012845119058708e-01,5.752676070769791733e-02
5.611640316141555118e-01,3.235265211801936491e+00,6.786695401601734456e-01,1.147817226486703979e-01
7.944738139923228637e-01,5.101771392401506233e+00,9.554844411292200412e-01,1.950287573245542139e-01
1.564539360293163872e+00,-3.490278198783891561e-02,1.672116398456139796e+00,9.001250678093475344e-01
1.475075887791586826e+00,-5.914777878308621339e-01,1.771750772336726287e+00,2.485153559206688456e+00
1.487919962719713052e+00,-2.338945635728917338e-01,1.771750772336726287e+00,2.339922203449781968e+00
1.578355640051756215e+00,3.021310794330842597e-01,1.672116398456139796e+00,7.491986909668656436e-01
7.937241996411734668e-01,5.088010129052643826e+00,9.554844411292200412e-01,2.028005842502799971e-01
5.606461608949336872e-01,3.217707854736711504e+00,6.786695401601734456e-01,1.211092530517127591e-01
5.897590754131420976e-01,4.870630180676823962e+00,7.353399870150620909e-01,1.571689177453755304e-01
8.337275044990328787e-01,6.676059536862736898e+00,1.018980786720878884e+00,2.199221299568256682e-01
1.564089020961706211e+00,-1.243000370261333476e-01,1.670168701389578514e+00,8.981234371876358757e-01
1.471566476020909509e+00,-6.063715965362317384e-01,1.773698469403287570e+00,2.531626053549049349e+00
1.486707030468674917e+00,-2.016196411976212133e-01,1.773698469403287570e+00,2.361877844771754109e+00
1.580068540599278704e+00,2.568215069626363922e-01,1.670168701389578514e+00,7.241373307491418831e-01
8.329270616709503194e-01,6.667102560226561891e+00,1.018980786720878884e+00,2.275674787689710987e-01
5.891686531665251136e-01,4.857715684714057680e+00,7.353399870150620909e-01,1.635436616701963775e-01
6.261947359523746259e-01,6.007176524424595598e+00,7.905670224277281388e-01,1.854723893426125092e-01
8.803431383111114394e-01,7.709270591629245217e+00,1.080249565599081363e+00,2.315388618236291773e-01
1.563130595499362840e+00,-2.059967672981892761e-01,1.668228975395442015e+00,8.995198098364420858e-01
1.467963319055299865e+00,-6.222379547996292892e-01,1.775638195397424068e+00,2.578989847881721253e+00
1.485629542366459166e+00,-1.851515880959637705e-01,1.775638195397424068e+00,2.384533012676780750e+00
1.581486564786666493e+00,2.050674778771952589e-01,1.668228975395442015e+00,7.023370831602286923e-01
8.795248660682448705e-01,7.705265355614847600e+00,1.080249565599081363e+00,2.387132676933578501e-01
6.255615956110454068e-01,5.998451124334495788e+00,7.905670224277281388e-01,1.916611506317955627e-01
6.679560966857924775e-01,6.779938675801937542e+00,8.442883766584327043e-01,2.025747785990767436e-01
9.315639860804758587e-01,8.342893311730257722e+00,1.139358557778415326e+00,2.358666812889494702e-01
1.561715503379001779e+00,-2.787044956699220588e-01,1.666299217613954387e+00,9.037135116962085046e-01
1.464270007324035561e+00,-6.365463055114219948e-01,1.777567953178911697e+00,2.626891915012450784e+00
1.484603505885471186e+00,-1.813966586994126828e-01,1.777567953178911697e+00,2.408223078250381732e+00
1.582577980324858746e+00,1.487933785515455076e-01,1.666299217613954387e+00,6.838388433427355917e-01
9.307557081182807890e-01,8.342548663909266082e+00,1.139358557778415326e+00,2.424773437636524032e-01
6.673040870741696606e-01,6.774243857360146670e+00,8.442883766584327043e-01,2.085119034171205865e-01
7.132091580710561152e-01,7.285941863646484329e+00,8.965038785361577611e-01,2.111099896507055151e-01
